post_id,text,text_clean,tokens,majority_label,agreement,targets,cue_tokens,slur_tokens,non_slur_cue_tokens,slur_is_sole_target,target_tokens,framing,speech_act,primary_framing
1144419935868710913_twitter,black americans listen closely to this debate you have been replaced by illegal aliens,black americans listen closely to this debate you have been replaced by illegal aliens,"['black', 'americans', 'listen', 'closely', 'to', 'this', 'debate', 'you', 'have', 'been', 'replaced', 'by', 'illegal', 'aliens']",offensive,unanimous,"['African', 'Refugee']",['illegal'],['black'],['illegal'],False,"['illegal', 'black']","['EXCLUSION', 'CRIMINAL_DANGER']",STATEMENT,EXCLUSION
26629071_gab,the best thing about roseanne <number> kosher cuckservative fake right destroyed <number> everyone js reminded that everyone is quietly aware that blacks are apes <number> white normies once again have something they love ruined and taken from them by nigger bullshit nfl starbucks hero movies videogames sitcoms anti black rage builds,the best thing about roseanne <number> kosher cuckservative fake right destroyed <number> everyone js reminded that everyone is quietly aware that blacks are apes <number> white normies once again have something they love ruined and taken from them by nigger bullshit nfl starbucks hero movies videogames sitcoms anti black rage builds,"['the', 'best', 'thing', 'about', 'roseanne', '<number>', 'kosher', 'cuckservative', 'fake', 'right', 'destroyed', '<number>', 'everyone', 'js', 'reminded', 'that', 'everyone', 'is', 'quietly', 'aware', 'that', 'blacks', 'are', 'apes', '<number>', 'white', 'normies', 'once', 'again', 'have', 'something', 'they', 'love', 'ruined', 'and', 'taken', 'from', 'them', 'by', 'nigger', 'bullshit', 'nfl', 'starbucks', 'hero', 'movies', 'videogames', 'sitcoms', 'anti', 'black', 'rage', 'builds']",hatespeech,unanimous,"['African', 'Jewish']","['destroyed', 'ruined']","['blacks', 'white', 'nigger', 'black']","['destroyed', 'ruined']",False,"['nigger', 'black', 'blacks']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
3525836_gab,watching <number> minutes and the lawlessness of nigger hood rats the chicago police dept have given up result <percent> increase in homicides,watching <number> minutes and the lawlessness of nigger hood rats the chicago police dept have given up result <percent> increase in homicides,"['watching', '<number>', 'minutes', 'and', 'the', 'lawlessness', 'of', 'nigger', 'hood', 'rats', 'the', 'chicago', 'police', 'dept', 'have', 'given', 'up', 'result', '<percent>', 'increase', 'in', 'homicides']",hatespeech,unanimous,['African'],"['lawlessness', 'hood']","['nigger', 'rats', 'homicides']","['lawlessness', 'hood']",False,['nigger'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
11778438_gab,a mentally ill low iq nigger goes full retard after being out on a pedestal and the world is shocked,a mentally ill low iq nigger goes full retard after being out on a pedestal and the world is shocked,"['a', 'mentally', 'ill', 'low', 'iq', 'nigger', 'goes', 'full', 'retard', 'after', 'being', 'out', 'on', 'a', 'pedestal', 'and', 'the', 'world', 'is', 'shocked']",hatespeech,unanimous,['African'],"['ill', 'retard']","['nigger', 'retard']",['ill'],False,['nigger'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
12556329_gab,brother azz doing god work and preachin the gospel raise hell and kill nigger babies st robert ray and all god children said amen,brother azz doing god work and preachin the gospel raise hell and kill nigger babies st robert ray and all god children said amen,"['brother', 'azz', 'doing', 'god', 'work', 'and', 'preachin', 'the', 'gospel', 'raise', 'hell', 'and', 'kill', 'nigger', 'babies', 'st', 'robert', 'ray', 'and', 'all', 'god', 'children', 'said', 'amen']",hatespeech,unanimous,['African'],['hell'],"['kill', 'nigger']",['hell'],False,['nigger'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
18384169_gab,well we always have the option to shoot that nigger dead on the spot for being black so yeah,well we always have the option to shoot that nigger dead on the spot for being black so yeah,"['well', 'we', 'always', 'have', 'the', 'option', 'to', 'shoot', 'that', 'nigger', 'dead', 'on', 'the', 'spot', 'for', 'being', 'black', 'so', 'yeah']",hatespeech,unanimous,['African'],['shoot'],"['nigger', 'black']",['shoot'],False,"['nigger', 'black']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
19847312_gab,this dumb fucking kike has three houses wealth and income inequality means let pay niggers to be lazy because that what equality means go to school study do not be a fucking nigger and work hard quit blaming hard working whitey for niggers shitty lives,this dumb fucking kike has three houses wealth and income inequality means let pay niggers to be lazy because that what equality means go to school study do not be a fucking nigger and work hard quit blaming hard working whitey for niggers shitty lives,"['this', 'dumb', 'fucking', 'kike', 'has', 'three', 'houses', 'wealth', 'and', 'income', 'inequality', 'means', 'let', 'pay', 'niggers', 'to', 'be', 'lazy', 'because', 'that', 'what', 'equality', 'means', 'go', 'to', 'school', 'study', 'do', 'not', 'be', 'a', 'fucking', 'nigger', 'and', 'work', 'hard', 'quit', 'blaming', 'hard', 'working', 'whitey', 'for', 'niggers', 'shitty', 'lives']",hatespeech,unanimous,"['African', 'Jewish']",['inequality'],"['dumb', 'kike', 'niggers', 'nigger', 'hard', 'hard', 'niggers']",['inequality'],False,"['niggers', 'kike', 'nigger']","['INTELLECTUAL_INFERIORITY', 'ECONOMIC_BURDEN']",STATEMENT,INTELLECTUAL_INFERIORITY
17564174_gab,lol i live in a white nigger ghetto i claim no white niggerhood as a former english teacher i slum when i feel choose unlike my fellow city rats for whom its their only mode of comm,lol i live in a white nigger ghetto i claim no white niggerhood as a former english teacher i slum when i feel choose unlike my fellow city rats for whom its their only mode of comm,"['lol', 'i', 'live', 'in', 'a', 'white', 'nigger', 'ghetto', 'i', 'claim', 'no', 'white', 'niggerhood', 'as', 'a', 'former', 'english', 'teacher', 'i', 'slum', 'when', 'i', 'feel', 'choose', 'unlike', 'my', 'fellow', 'city', 'rats', 'for', 'whom', 'its', 'their', 'only', 'mode', 'of', 'comm']",hatespeech,unanimous,['African'],['ghetto'],"['white', 'nigger', 'white', 'rats']",['ghetto'],False,['nigger'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
14892008_gab,what do you think would happen if a southern white interviewer went in to a black ghetto area in the us north of the mason dixon he would be treated like a black in israel jews are racist tribal and violent just like blacks,what do you think would happen if a southern white interviewer went in to a black ghetto area in the us north of the mason dixon he would be treated like a black in israel jews are racist tribal and violent just like blacks,"['what', 'do', 'you', 'think', 'would', 'happen', 'if', 'a', 'southern', 'white', 'interviewer', 'went', 'in', 'to', 'a', 'black', 'ghetto', 'area', 'in', 'the', 'us', 'north', 'of', 'the', 'mason', 'dixon', 'he', 'would', 'be', 'treated', 'like', 'a', 'black', 'in', 'israel', 'jews', 'are', 'racist', 'tribal', 'and', 'violent', 'just', 'like', 'blacks']",hatespeech,unanimous,"['African', 'Arab', 'Jewish']","['ghetto', 'violent']","['white', 'black', 'black', 'jews', 'violent', 'blacks']",['ghetto'],False,"['blacks', 'jews', 'black']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
21202566_gab,excuse me but those are not people those are niggers 🐒 buffalo nostril shitskin burrheaded knuckle runnin spear chucking welfare monkey spaboolie spook coon moolie niggers 😑 niggers make me fucking sick 😡 😡 😡,excuse me but those are not people those are niggers 🐒 buffalo nostril shitskin burrheaded knuckle runnin spear chucking welfare monkey spaboolie spook coon moolie niggers 😑 niggers make me fucking sick 😡 😡 😡,"['excuse', 'me', 'but', 'those', 'are', 'not', 'people', 'those', 'are', 'niggers', '🐒', 'buffalo', 'nostril', 'shitskin', 'burrheaded', 'knuckle', 'runnin', 'spear', 'chucking', 'welfare', 'monkey', 'spaboolie', 'spook', 'coon', 'moolie', 'niggers', '😑', 'niggers', 'make', 'me', 'fucking', 'sick', '😡', '😡', '😡']",hatespeech,unanimous,['African'],['spear'],"['niggers', 'monkey', 'coon', 'niggers', 'niggers']",['spear'],False,"['coon', 'niggers', 'spook']","['DEHUMANIZATION', 'MORAL_DISGUST', 'ECONOMIC_BURDEN']",STATEMENT,DEHUMANIZATION
22913175_gab,and just like you she is a welfare whore with a passel of half breed nigger brats and we all cheer her loss faggot 😂,and just like you she is a welfare whore with a passel of half breed nigger brats and we all cheer her loss faggot 😂,"['and', 'just', 'like', 'you', 'she', 'is', 'a', 'welfare', 'whore', 'with', 'a', 'passel', 'of', 'half', 'breed', 'nigger', 'brats', 'and', 'we', 'all', 'cheer', 'her', 'loss', 'faggot', '😂']",hatespeech,unanimous,"['African', 'Homosexual', 'Women']",['loss'],"['nigger', 'faggot']",['loss'],False,"['faggot', 'nigger', 'whore']","['SEXUAL_GENDERED', 'ECONOMIC_BURDEN']",STATEMENT,SEXUAL_GENDERED
21665485_gab,did not the bundswehr have some unit that got caught doing some kind of nazi ritual i guess that why the globalists want to push trannies fags blacks and dykes in lest the soldiers realize what they are fighting for is fraudulent <user> \u200d,did not the bundswehr have some unit that got caught doing some kind of nazi ritual i guess that why the globalists want to push trannies fags blacks and dykes in lest the soldiers realize what they are fighting for is fraudulent <user> \u200d,"['did', 'not', 'the', 'bundswehr', 'have', 'some', 'unit', 'that', 'got', 'caught', 'doing', 'some', 'kind', 'of', 'nazi', 'ritual', 'i', 'guess', 'that', 'why', 'the', 'globalists', 'want', 'to', 'push', 'trannies', 'fags', 'blacks', 'and', 'dykes', 'in', 'lest', 'the', 'soldiers', 'realize', 'what', 'they', 'are', 'fighting', 'for', 'is', 'fraudulent', '<user>', '\\u200d']",hatespeech,unanimous,"['African', 'Homosexual']",['fraudulent'],"['fags', 'blacks']",['fraudulent'],False,"['dykes', 'fags', 'blacks']",['CONSPIRACY'],STATEMENT,CONSPIRACY
22405642_gab,but if you are a nigger you can beat rape your way all down white street while screaming i hate white people never be charged with a hate crime,but if you are a nigger you can beat rape your way all down white street while screaming i hate white people never be charged with a hate crime,"['but', 'if', 'you', 'are', 'a', 'nigger', 'you', 'can', 'beat', 'rape', 'your', 'way', 'all', 'down', 'white', 'street', 'while', 'screaming', 'i', 'hate', 'white', 'people', 'never', 'be', 'charged', 'with', 'a', 'hate', 'crime']",hatespeech,unanimous,['African'],"['rape', 'screaming', 'hate', 'hate']","['nigger', 'rape', 'white', 'white', 'crime']","['screaming', 'hate', 'hate']",False,['nigger'],"['SEXUAL_GENDERED', 'CRIMINAL_DANGER']",STATEMENT,SEXUAL_GENDERED
15859370_gab,i intensely dislike jews i am not going to link up with a filthy white hating nigger who also dislikes them just because he nods to the fuhrer,i intensely dislike jews i am not going to link up with a filthy white hating nigger who also dislikes them just because he nods to the fuhrer,"['i', 'intensely', 'dislike', 'jews', 'i', 'am', 'not', 'going', 'to', 'link', 'up', 'with', 'a', 'filthy', 'white', 'hating', 'nigger', 'who', 'also', 'dislikes', 'them', 'just', 'because', 'he', 'nods', 'to', 'the', 'fuhrer']",hatespeech,unanimous,"['African', 'Jewish']",['dislike'],"['jews', 'white', 'nigger']",['dislike'],False,"['jews', 'nigger']",['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
8568593_gab,this obnoxious nigger bitch on tucker show deserves a noose put around her neck and hanged until she dead,this obnoxious nigger bitch on tucker show deserves a noose put around her neck and hanged until she dead,"['this', 'obnoxious', 'nigger', 'bitch', 'on', 'tucker', 'show', 'deserves', 'a', 'noose', 'put', 'around', 'her', 'neck', 'and', 'hanged', 'until', 'she', 'dead']",hatespeech,unanimous,"['African', 'Women']","['obnoxious', 'bitch']",['nigger'],"['obnoxious', 'bitch']",False,"['nigger', 'bitch']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
1178390715656744960_twitter,can you believe this brokedy broke nigger was over here with a white bitch in the park kissing seriously the white bitch more fucked up then the niggers are is not that like raping the handicapped seriously why would a white bitch choose a nigger <number> she be retarded drugged to,can you believe this brokedy broke nigger was over here with a white bitch in the park kissing seriously the white bitch more fucked up then the niggers are is not that like raping the handicapped seriously why would a white bitch choose a nigger <number> she be retarded drugged to,"['can', 'you', 'believe', 'this', 'brokedy', 'broke', 'nigger', 'was', 'over', 'here', 'with', 'a', 'white', 'bitch', 'in', 'the', 'park', 'kissing', 'seriously', 'the', 'white', 'bitch', 'more', 'fucked', 'up', 'then', 'the', 'niggers', 'are', 'is', 'not', 'that', 'like', 'raping', 'the', 'handicapped', 'seriously', 'why', 'would', 'a', 'white', 'bitch', 'choose', 'a', 'nigger', '<number>', 'she', 'be', 'retarded', 'drugged', 'to']",hatespeech,unanimous,"['African', 'Women']","['bitch', 'bitch', 'bitch']","['nigger', 'white', 'white', 'niggers', 'raping', 'white', 'nigger', 'retarded']","['bitch', 'bitch', 'bitch']",False,"['nigger', 'niggers', 'bitch']","['INTELLECTUAL_INFERIORITY', 'SEXUAL_GENDERED']",STATEMENT,INTELLECTUAL_INFERIORITY
12867041_gab,remove all muslims and niggers and kikes from the united states of america this is the appropriate response to what these animals have been doing to human beings,remove all muslims and niggers and kikes from the united states of america this is the appropriate response to what these animals have been doing to human beings,"['remove', 'all', 'muslims', 'and', 'niggers', 'and', 'kikes', 'from', 'the', 'united', 'states', 'of', 'america', 'this', 'is', 'the', 'appropriate', 'response', 'to', 'what', 'these', 'animals', 'have', 'been', 'doing', 'to', 'human', 'beings']",hatespeech,unanimous,"['African', 'Islam', 'Jewish']",['remove'],"['niggers', 'kikes', 'animals']",['remove'],False,"['niggers', 'muslims', 'kikes']","['DEHUMANIZATION', 'EXCLUSION']",STATEMENT,DEHUMANIZATION
19292008_gab,we should subvert blacture and put up nigger crime statistics example black men commit over <percent> of the murders in the us while being only <percent> of the population blacture shining a light on black culture,we should subvert blacture and put up nigger crime statistics example black men commit over <percent> of the murders in the us while being only <percent> of the population blacture shining a light on black culture,"['we', 'should', 'subvert', 'blacture', 'and', 'put', 'up', 'nigger', 'crime', 'statistics', 'example', 'black', 'men', 'commit', 'over', '<percent>', 'of', 'the', 'murders', 'in', 'the', 'us', 'while', 'being', 'only', '<percent>', 'of', 'the', 'population', 'blacture', 'shining', 'a', 'light', 'on', 'black', 'culture']",hatespeech,unanimous,['African'],['subvert'],"['nigger', 'crime', 'black', 'murders', 'black']",['subvert'],False,"['nigger', 'black']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
16959844_gab,be armed and avoid travel in cities we can never take the nigger out of the nigger chicago baltimore detroit should be no go zones and let them all kill each other hope the <percent> of good blacks move first,be armed and avoid travel in cities we can never take the nigger out of the nigger chicago baltimore detroit should be no go zones and let them all kill each other hope the <percent> of good blacks move first,"['be', 'armed', 'and', 'avoid', 'travel', 'in', 'cities', 'we', 'can', 'never', 'take', 'the', 'nigger', 'out', 'of', 'the', 'nigger', 'chicago', 'baltimore', 'detroit', 'should', 'be', 'no', 'go', 'zones', 'and', 'let', 'them', 'all', 'kill', 'each', 'other', 'hope', 'the', '<percent>', 'of', 'good', 'blacks', 'move', 'first']",hatespeech,unanimous,['African'],['armed'],"['nigger', 'nigger', 'kill', 'blacks']",['armed'],False,"['nigger', 'blacks']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
11344135_gab,typical kyke nigger your breed of autism is cancer chemo the stupid,typical kyke nigger your breed of autism is cancer chemo the stupid,"['typical', 'kyke', 'nigger', 'your', 'breed', 'of', 'autism', 'is', 'cancer', 'chemo', 'the', 'stupid']",hatespeech,unanimous,"['African', 'Jewish']",['cancer'],"['nigger', 'stupid']",['cancer'],False,['nigger'],"['INTELLECTUAL_INFERIORITY', 'SEXUAL_GENDERED']",STATEMENT,INTELLECTUAL_INFERIORITY
3R15W654VDU3E3AT59T7MSYA0JRQLR_nf_1,how is it possible that a great white nation like the mighty us vote for a half nigger muslim twice what f***g <censored> legacy is that israel and trump still kiss muslim ass genociding indigenous white folks for wealth and power people voting are sickening more sickening then their masters alt right,how is it possible that a great white nation like the mighty us vote for a half nigger muslim twice what f***g <censored> legacy is that israel and trump still kiss muslim ass genociding indigenous white folks for wealth and power people voting are sickening more sickening then their masters alt right,"['how', 'is', 'it', 'possible', 'that', 'a', 'great', 'white', 'nation', 'like', 'the', 'mighty', 'us', 'vote', 'for', 'a', 'half', 'nigger', 'muslim', 'twice', 'what', 'f***g', '<censored>', 'legacy', 'is', 'that', 'israel', 'and', 'trump', 'still', 'kiss', 'muslim', 'ass', 'genociding', 'indigenous', 'white', 'folks', 'for', 'wealth', 'and', 'power', 'people', 'voting', 'are', 'sickening', 'more', 'sickening', 'then', 'their', 'masters', 'alt', 'right']",hatespeech,unanimous,"['African', 'Islam']","['mighty', 'sickening', 'sickening']","['white', 'nigger', 'white', 'power']","['mighty', 'sickening', 'sickening']",False,"['nigger', 'muslim']",['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
22088480_gab,you are arguably pretty stupid to not recognize that ecological collapse means no food your chances of survival dramatically decreases this is nigger level shortsightedness right here,you are arguably pretty stupid to not recognize that ecological collapse means no food your chances of survival dramatically decreases this is nigger level shortsightedness right here,"['you', 'are', 'arguably', 'pretty', 'stupid', 'to', 'not', 'recognize', 'that', 'ecological', 'collapse', 'means', 'no', 'food', 'your', 'chances', 'of', 'survival', 'dramatically', 'decreases', 'this', 'is', 'nigger', 'level', 'shortsightedness', 'right', 'here']",hatespeech,unanimous,['African'],['collapse'],"['stupid', 'nigger']",['collapse'],False,['nigger'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
10968468_gab,fuck those blue nigger heli whores their dorm burned down due to faulty wiring and they blame rick spencer,fuck those blue nigger heli whores their dorm burned down due to faulty wiring and they blame rick spencer,"['fuck', 'those', 'blue', 'nigger', 'heli', 'whores', 'their', 'dorm', 'burned', 'down', 'due', 'to', 'faulty', 'wiring', 'and', 'they', 'blame', 'rick', 'spencer']",hatespeech,unanimous,"['African', 'Women']",['blame'],['nigger'],['blame'],False,"['nigger', 'whores']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
1179093459396972544_twitter,what more disappointing a white boy who can not shoot 🏀 or a black person smoking cigarettes 🚬,what more disappointing a white boy who can not shoot 🏀 or a black person smoking cigarettes 🚬,"['what', 'more', 'disappointing', 'a', 'white', 'boy', 'who', 'can', 'not', 'shoot', '🏀', 'or', 'a', 'black', 'person', 'smoking', 'cigarettes', '🚬']",offensive,unanimous,['African'],['shoot'],"['white', 'black']",['shoot'],False,['black'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
15958984_gab,exactly no mercy for the shameless unapologetic unabashed nigger fucking e slut cam whore how can you expect to be forgiven if you are unrepentant <user> you owe us bigly we made you and we can break you,exactly no mercy for the shameless unapologetic unabashed nigger fucking e slut cam whore how can you expect to be forgiven if you are unrepentant <user> you owe us bigly we made you and we can break you,"['exactly', 'no', 'mercy', 'for', 'the', 'shameless', 'unapologetic', 'unabashed', 'nigger', 'fucking', 'e', 'slut', 'cam', 'whore', 'how', 'can', 'you', 'expect', 'to', 'be', 'forgiven', 'if', 'you', 'are', 'unrepentant', '<user>', 'you', 'owe', 'us', 'bigly', 'we', 'made', 'you', 'and', 'we', 'can', 'break', 'you']",hatespeech,unanimous,"['African', 'Women']",['slut'],['nigger'],['slut'],False,"['nigger', 'slut', 'whore']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
25809327_gab,nah fuck you too for liking dylan roof that little faggot shot up a church of black christians cuz he was too scared to go kill thug niggers or spic gangsters fucking coward kid deserves to be crucified,nah fuck you too for liking dylan roof that little faggot shot up a church of black christians cuz he was too scared to go kill thug niggers or spic gangsters fucking coward kid deserves to be crucified,"['nah', 'fuck', 'you', 'too', 'for', 'liking', 'dylan', 'roof', 'that', 'little', 'faggot', 'shot', 'up', 'a', 'church', 'of', 'black', 'christians', 'cuz', 'he', 'was', 'too', 'scared', 'to', 'go', 'kill', 'thug', 'niggers', 'or', 'spic', 'gangsters', 'fucking', 'coward', 'kid', 'deserves', 'to', 'be', 'crucified']",hatespeech,unanimous,"['African', 'Homosexual']","['shot', 'thug', 'coward']","['faggot', 'black', 'kill', 'niggers', 'gangsters']","['shot', 'thug', 'coward']",False,"['faggot', 'niggers', 'black']","['THREAT_VIOLENCE', 'CRIMINAL_DANGER']",STATEMENT,THREAT_VIOLENCE
16018169_gab,i would just stab nigger one on one its fair fight now 😉 if he try something 🤗 🤗,i would just stab nigger one on one its fair fight now 😉 if he try something 🤗 🤗,"['i', 'would', 'just', 'stab', 'nigger', 'one', 'on', 'one', 'its', 'fair', 'fight', 'now', '😉', 'if', 'he', 'try', 'something', '🤗', '🤗']",hatespeech,unanimous,['African'],"['stab', 'fight']",['nigger'],"['stab', 'fight']",False,['nigger'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
24332040_gab,he sounds like a nigger trying to cure aids by fucking little girls disgusting piece of shit,he sounds like a nigger trying to cure aids by fucking little girls disgusting piece of shit,"['he', 'sounds', 'like', 'a', 'nigger', 'trying', 'to', 'cure', 'aids', 'by', 'fucking', 'little', 'girls', 'disgusting', 'piece', 'of', 'shit']",hatespeech,unanimous,"['African', 'Refugee']","['disgusting', 'shit']","['nigger', 'shit']",['disgusting'],False,['nigger'],['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
20824229_gab,where terry a davis when we need him to expose this whiny rat as a vicious cia nigger attemting to bring communism in america,where terry a davis when we need him to expose this whiny rat as a vicious cia nigger attemting to bring communism in america,"['where', 'terry', 'a', 'davis', 'when', 'we', 'need', 'him', 'to', 'expose', 'this', 'whiny', 'rat', 'as', 'a', 'vicious', 'cia', 'nigger', 'attemting', 'to', 'bring', 'communism', 'in', 'america']",hatespeech,unanimous,['African'],"['rat', 'vicious', 'communism']","['rat', 'nigger']","['vicious', 'communism']",False,['nigger'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
20803751_gab,another ghetto fucking nigger ape murdering a white woman and not one mentioned in the fake news media about it white people need to bring back lynching parties again corrupt government law enforcement has neutered white men from justice from these sub human monkeys,another ghetto fucking nigger ape murdering a white woman and not one mentioned in the fake news media about it white people need to bring back lynching parties again corrupt government law enforcement has neutered white men from justice from these sub human monkeys,"['another', 'ghetto', 'fucking', 'nigger', 'ape', 'murdering', 'a', 'white', 'woman', 'and', 'not', 'one', 'mentioned', 'in', 'the', 'fake', 'news', 'media', 'about', 'it', 'white', 'people', 'need', 'to', 'bring', 'back', 'lynching', 'parties', 'again', 'corrupt', 'government', 'law', 'enforcement', 'has', 'neutered', 'white', 'men', 'from', 'justice', 'from', 'these', 'sub', 'human', 'monkeys']",hatespeech,unanimous,['African'],['ghetto'],"['nigger', 'murdering', 'white', 'white', 'white', 'monkeys']",['ghetto'],False,['nigger'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
4480271_gab,retarded nigger bessie coleman on google homepage literally fell out of her plane to her death because she wasnt wearing a seatbelt while flying the more you know maga gab fam,retarded nigger bessie coleman on google homepage literally fell out of her plane to her death because she wasnt wearing a seatbelt while flying the more you know maga gab fam,"['retarded', 'nigger', 'bessie', 'coleman', 'on', 'google', 'homepage', 'literally', 'fell', 'out', 'of', 'her', 'plane', 'to', 'her', 'death', 'because', 'she', 'wasnt', 'wearing', 'a', 'seatbelt', 'while', 'flying', 'the', 'more', 'you', 'know', 'maga', 'gab', 'fam']",hatespeech,unanimous,"['African', 'Jewish']",['death'],"['retarded', 'nigger']",['death'],False,['nigger'],"['THREAT_VIOLENCE', 'INTELLECTUAL_INFERIORITY']",STATEMENT,THREAT_VIOLENCE
22606052_gab,hail victory white lives matter make america white again stop white genocide this is proof what future arayn race has to face nsm 88 kk nazi american partys wail you all do nothing this is what each day draws near it does exsit black supremacy is africa new sloggen and the nigger jews here in america awaiting for white genocide,hail victory white lives matter make america white again stop white genocide this is proof what future arayn race has to face nsm 88 kk nazi american partys wail you all do nothing this is what each day draws near it does exsit black supremacy is africa new sloggen and the nigger jews here in america awaiting for white genocide,"['hail', 'victory', 'white', 'lives', 'matter', 'make', 'america', 'white', 'again', 'stop', 'white', 'genocide', 'this', 'is', 'proof', 'what', 'future', 'arayn', 'race', 'has', 'to', 'face', 'nsm', '88', 'kk', 'nazi', 'american', 'partys', 'wail', 'you', 'all', 'do', 'nothing', 'this', 'is', 'what', 'each', 'day', 'draws', 'near', 'it', 'does', 'exsit', 'black', 'supremacy', 'is', 'africa', 'new', 'sloggen', 'and', 'the', 'nigger', 'jews', 'here', 'in', 'america', 'awaiting', 'for', 'white', 'genocide']",hatespeech,unanimous,"['African', 'Jewish']",['supremacy'],"['white', 'white', 'white', 'race', 'black', 'nigger', 'jews', 'white']",['supremacy'],False,"['jews', 'nigger', 'black']","['THREAT_VIOLENCE', 'GENERALIZATION']",STATEMENT,THREAT_VIOLENCE
25083271_gab,apparently being a cock slave to silverbacks is also a tradition among your people i wish nothing but gang rape by a pack of niggers for you you chimp licking plow whore,apparently being a cock slave to silverbacks is also a tradition among your people i wish nothing but gang rape by a pack of niggers for you you chimp licking plow whore,"['apparently', 'being', 'a', 'cock', 'slave', 'to', 'silverbacks', 'is', 'also', 'a', 'tradition', 'among', 'your', 'people', 'i', 'wish', 'nothing', 'but', 'gang', 'rape', 'by', 'a', 'pack', 'of', 'niggers', 'for', 'you', 'you', 'chimp', 'licking', 'plow', 'whore']",hatespeech,unanimous,"['African', 'Women']","['slave', 'gang', 'rape']","['rape', 'niggers']","['slave', 'gang']",False,"['niggers', 'whore']","['SEXUAL_GENDERED', 'CRIMINAL_DANGER']",STATEMENT,SEXUAL_GENDERED
1178585880115765248_twitter,<user> <user> tell that to trayvon or any other dumb nigger that got shot beating ontop of a cop theres more bodycam footage to disprove your theory than your brain could comprehend,<user> <user> tell that to trayvon or any other dumb nigger that got shot beating ontop of a cop theres more bodycam footage to disprove your theory than your brain could comprehend,"['<user>', '<user>', 'tell', 'that', 'to', 'trayvon', 'or', 'any', 'other', 'dumb', 'nigger', 'that', 'got', 'shot', 'beating', 'ontop', 'of', 'a', 'cop', 'theres', 'more', 'bodycam', 'footage', 'to', 'disprove', 'your', 'theory', 'than', 'your', 'brain', 'could', 'comprehend']",hatespeech,unanimous,['African'],"['shot', 'beating']","['dumb', 'nigger']","['shot', 'beating']",False,['nigger'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
5105284_gab,bert is a trained nigger dog barks and growls at coons and jews he can smell them,bert is a trained nigger dog barks and growls at coons and jews he can smell them,"['bert', 'is', 'a', 'trained', 'nigger', 'dog', 'barks', 'and', 'growls', 'at', 'coons', 'and', 'jews', 'he', 'can', 'smell', 'them']",hatespeech,unanimous,"['African', 'Jewish']",['smell'],"['nigger', 'coons', 'jews']",['smell'],False,"['jews', 'coons', 'nigger']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
10600154_gab,i am sick of a <number> white country not killing niggers jews in the damn streets,i am sick of a <number> white country not killing niggers jews in the damn streets,"['i', 'am', 'sick', 'of', 'a', '<number>', 'white', 'country', 'not', 'killing', 'niggers', 'jews', 'in', 'the', 'damn', 'streets']",hatespeech,unanimous,"['African', 'Jewish']","['killing', 'damn']","['white', 'killing', 'niggers', 'jews']",['damn'],False,"['jews', 'niggers']",['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
24214744_gab,who pussy would be better anne coulter or laura ingrahm both would be good to talk nasty to when i am breeding with them give laura a proper white baby then talk hatred of the nigger with anne coulter,who pussy would be better anne coulter or laura ingrahm both would be good to talk nasty to when i am breeding with them give laura a proper white baby then talk hatred of the nigger with anne coulter,"['who', 'pussy', 'would', 'be', 'better', 'anne', 'coulter', 'or', 'laura', 'ingrahm', 'both', 'would', 'be', 'good', 'to', 'talk', 'nasty', 'to', 'when', 'i', 'am', 'breeding', 'with', 'them', 'give', 'laura', 'a', 'proper', 'white', 'baby', 'then', 'talk', 'hatred', 'of', 'the', 'nigger', 'with', 'anne', 'coulter']",hatespeech,unanimous,"['African', 'Women']","['nasty', 'hatred']","['pussy', 'breeding', 'white', 'nigger']","['nasty', 'hatred']",False,['nigger'],['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
